"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"cloudposse/lb-s3-bucket/aws/0.20.0","cloudposse/terraform-aws-lb-s3-bucket","aws","5266214","14","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/lb-s3-bucket/aws/0.20.0","cloudposse/terraform-aws-lb-s3-bucket","aws","5266214","14","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","bucket_name","\main.tf"
"cloudposse/lb-s3-bucket/aws/0.20.0","cloudposse/terraform-aws-lb-s3-bucket","aws","5266214","14","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","s3_bucket","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_TF_1","Ensure Terraform module sources use a commit hash","enhanced_monitoring_label","\enhanced-monitoring.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_382","Ensure no security groups allow egress from 0.0.0.0:0 to port -1","aws_security_group_rule.egress[0]","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_382","Ensure no security groups allow egress from 0.0.0.0:0 to port -1","aws_security_group_rule.egress_ipv6[0]","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_313","Ensure RDS cluster configured to copy tags to snapshots","aws_rds_cluster.primary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_327","Ensure RDS Clusters are encrypted using KMS CMKs","aws_rds_cluster.primary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_162","Ensure RDS cluster has IAM authentication enabled","aws_rds_cluster.primary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_324","Ensure that RDS Cluster log capture is enabled","aws_rds_cluster.primary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_139","Ensure that RDS clusters have deletion protection enabled","aws_rds_cluster.primary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_96","Ensure all data stored in Aurora is securely encrypted at rest","aws_rds_cluster.secondary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_313","Ensure RDS cluster configured to copy tags to snapshots","aws_rds_cluster.secondary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_327","Ensure RDS Clusters are encrypted using KMS CMKs","aws_rds_cluster.secondary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_162","Ensure RDS cluster has IAM authentication enabled","aws_rds_cluster.secondary","\main.tf"
"cloudposse/rds-cluster/aws/2.6.0","cloudposse/terraform-aws-rds-cluster","aws","5183495","35","24","CKV_AWS_324","Ensure that RDS Cluster log capture is enabled","aws_rds_cluster.secondary","\main.tf"
